year,st_case,state,statename,age,rv,Z,alcohol_involved,male,fatal_injury
2023,471149,47,Tennessee,19,-2,0,0,1,1
2023,471150,47,Tennessee,24,3,1,0,1,0
2023,471151,47,Tennessee,23,2,1,0,0,0
2023,471151,47,Tennessee,23,2,1,1,0,1
2023,471154,47,Tennessee,21,0,1,0,0,1
2023,471155,47,Tennessee,24,3,1,1,1,1
2023,471164,47,Tennessee,18,-3,0,0,0,0
2023,471174,47,Tennessee,19,-2,0,1,1,0
2023,471174,47,Tennessee,19,-2,0,0,0,1
2023,471186,47,Tennessee,20,-1,0,1,1,1
2023,471192,47,Tennessee,21,0,1,0,1,0
2023,471200,47,Tennessee,20,-1,0,0,1,0
2023,471202,47,Tennessee,23,2,1,0,1,0
2023,471205,47,Tennessee,22,1,1,0,1,1
2023,471206,47,Tennessee,18,-3,0,0,0,1
2023,471214,47,Tennessee,23,2,1,0,1,0
2023,471214,47,Tennessee,22,1,1,0,0,0
2023,471216,47,Tennessee,21,0,1,0,1,0
2023,471216,47,Tennessee,20,-1,0,0,0,0
2023,471216,47,Tennessee,22,1,1,1,1,1
2023,471216,47,Tennessee,22,1,1,0,0,0
2023,471222,47,Tennessee,23,2,1,1,1,1
2023,471224,47,Tennessee,23,2,1,1,1,1
2023,471226,47,Tennessee,24,3,1,0,1,0
2023,471235,47,Tennessee,20,-1,0,0,1,1
2023,471237,47,Tennessee,19,-2,0,0,1,0
2023,471237,47,Tennessee,18,-3,0,0,1,0
2023,471242,47,Tennessee,21,0,1,0,0,0
2023,471242,47,Tennessee,23,2,1,0,1,1
2023,471243,47,Tennessee,19,-2,0,0,0,1
2023,471245,47,Tennessee,18,-3,0,0,1,0
2023,471246,47,Tennessee,23,2,1,0,0,0
2023,471248,47,Tennessee,23,2,1,1,1,0
2023,471252,47,Tennessee,21,0,1,0,1,1
2023,471252,47,Tennessee,24,3,1,0,1,0
2023,471255,47,Tennessee,24,3,1,0,1,0
2023,471257,47,Tennessee,18,-3,0,0,1,1
2023,471260,47,Tennessee,20,-1,0,0,1,0
2023,471260,47,Tennessee,23,2,1,0,1,1
2023,471266,47,Tennessee,18,-3,0,0,1,0
2023,471270,47,Tennessee,23,2,1,0,0,0
2023,471279,47,Tennessee,22,1,1,0,1,0
2023,471287,47,Tennessee,20,-1,0,1,1,0
2023,471287,47,Tennessee,18,-3,0,1,0,0
2023,471288,47,Tennessee,22,1,1,0,1,0
2023,480003,48,Texas,23,2,1,1,1,0
2023,480006,48,Texas,23,2,1,1,1,1
2023,480037,48,Texas,24,3,1,0,1,1
2023,480041,48,Texas,24,3,1,0,1,0
2023,480047,48,Texas,24,3,1,1,1,1
2023,480051,48,Texas,22,1,1,1,0,1
2023,480054,48,Texas,23,2,1,1,0,0
2023,480065,48,Texas,20,-1,0,0,1,1
2023,480106,48,Texas,21,0,1,0,0,1
2023,480136,48,Texas,23,2,1,1,1,1
2023,480138,48,Texas,19,-2,0,1,1,0
2023,480193,48,Texas,18,-3,0,1,1,0
2023,480194,48,Texas,21,0,1,1,1,1
2023,480240,48,Texas,22,1,1,1,1,1
2023,480246,48,Texas,22,1,1,1,1,1
2023,480257,48,Texas,23,2,1,0,0,0
2023,480263,48,Texas,20,-1,0,1,1,0
2023,480281,48,Texas,19,-2,0,1,1,0
2023,480282,48,Texas,18,-3,0,0,1,1
2023,480291,48,Texas,23,2,1,1,1,1
2023,480293,48,Texas,21,0,1,1,1,0
2023,480310,48,Texas,19,-2,0,0,1,1
2023,480324,48,Texas,24,3,1,0,1,1
2023,480327,48,Texas,20,-1,0,0,1,1
2023,480330,48,Texas,21,0,1,1,1,0
2023,480333,48,Texas,18,-3,0,1,1,1
2023,480335,48,Texas,24,3,1,1,0,1
2023,480337,48,Texas,22,1,1,1,1,1
2023,480349,48,Texas,23,2,1,1,1,0
2023,480371,48,Texas,20,-1,0,1,1,1
2023,480400,48,Texas,21,0,1,1,1,1
2023,480424,48,Texas,21,0,1,1,1,1
2023,480431,48,Texas,21,0,1,1,1,1
2023,480451,48,Texas,21,0,1,1,1,0
2023,480482,48,Texas,22,1,1,0,1,1
2023,480494,48,Texas,20,-1,0,0,1,0
2023,480509,48,Texas,23,2,1,1,1,1
2023,480525,48,Texas,23,2,1,0,1,0
2023,480530,48,Texas,19,-2,0,0,1,1
2023,480533,48,Texas,23,2,1,1,1,1
2023,480537,48,Texas,20,-1,0,0,1,1
2023,480540,48,Texas,22,1,1,1,1,1
2023,480541,48,Texas,18,-3,0,1,1,1
2023,480551,48,Texas,23,2,1,1,1,1
2023,480561,48,Texas,21,0,1,1,1,0
2023,480567,48,Texas,19,-2,0,0,1,1
2023,480576,48,Texas,21,0,1,1,1,0
2023,480591,48,Texas,24,3,1,0,1,0
2023,480596,48,Texas,23,2,1,1,1,1
2023,480601,48,Texas,20,-1,0,1,1,1
2023,480602,48,Texas,20,-1,0,1,1,1
2023,480620,48,Texas,21,0,1,1,1,0
2023,480645,48,Texas,21,0,1,0,1,1
2023,480699,48,Texas,24,3,1,1,0,1
2023,480709,48,Texas,21,0,1,1,1,1
2023,480712,48,Texas,20,-1,0,0,1,1
2023,480726,48,Texas,23,2,1,1,1,0
2023,480744,48,Texas,21,0,1,0,1,1
2023,480783,48,Texas,22,1,1,1,1,1
2023,480784,48,Texas,20,-1,0,1,0,1
2023,480784,48,Texas,22,1,1,1,1,0
2023,480790,48,Texas,23,2,1,1,1,1
2023,480794,48,Texas,21,0,1,1,1,1
2023,480799,48,Texas,22,1,1,0,1,0
2023,480809,48,Texas,24,3,1,0,1,1
2023,480867,48,Texas,23,2,1,0,1,1
2023,480880,48,Texas,21,0,1,1,1,1
2023,480897,48,Texas,23,2,1,1,0,1
2023,480916,48,Texas,21,0,1,1,1,0
2023,480919,48,Texas,23,2,1,1,1,1
2023,480931,48,Texas,18,-3,0,0,1,0
2023,480936,48,Texas,24,3,1,1,1,0
2023,480949,48,Texas,21,0,1,1,0,1
2023,480949,48,Texas,24,3,1,1,0,1
2023,480952,48,Texas,23,2,1,1,1,1
2023,480957,48,Texas,21,0,1,1,1,1
2023,480968,48,Texas,19,-2,0,1,1,1
2023,480997,48,Texas,23,2,1,1,1,1
2023,481000,48,Texas,19,-2,0,0,1,1
2023,481017,48,Texas,22,1,1,1,1,0
2023,481030,48,Texas,19,-2,0,0,1,1
2023,481044,48,Texas,24,3,1,1,0,0
2023,481055,48,Texas,21,0,1,1,1,1
2023,481058,48,Texas,20,-1,0,1,1,0
2023,481060,48,Texas,22,1,1,0,1,1
2023,481060,48,Texas,21,0,1,0,1,1
2023,481060,48,Texas,21,0,1,0,1,1
2023,481060,48,Texas,24,3,1,1,1,0
2023,481092,48,Texas,22,1,1,1,1,1
2023,481095,48,Texas,24,3,1,0,1,0
2023,481105,48,Texas,24,3,1,0,1,1
2023,481119,48,Texas,24,3,1,1,1,0
2023,481129,48,Texas,23,2,1,1,1,1
2023,481153,48,Texas,23,2,1,1,1,0
2023,481174,48,Texas,19,-2,0,1,0,1
2023,481175,48,Texas,21,0,1,1,0,1
2023,481179,48,Texas,18,-3,0,0,1,1
2023,481219,48,Texas,23,2,1,0,1,0
2023,481229,48,Texas,21,0,1,0,1,1
2023,481238,48,Texas,24,3,1,1,1,0
2023,481246,48,Texas,22,1,1,1,1,0
2023,481250,48,Texas,22,1,1,1,1,0
2023,481264,48,Texas,23,2,1,0,1,1
2023,481281,48,Texas,22,1,1,0,1,1
2023,481309,48,Texas,19,-2,0,1,0,1
2023,481336,48,Texas,19,-2,0,1,1,1
2023,481356,48,Texas,18,-3,0,0,1,1
2023,481363,48,Texas,24,3,1,1,0,0
2023,481385,48,Texas,21,0,1,1,1,1
2023,481410,48,Texas,21,0,1,1,1,0
2023,481413,48,Texas,22,1,1,0,1,1
2023,481435,48,Texas,23,2,1,0,0,1
2023,481457,48,Texas,18,-3,0,1,1,0
2023,481467,48,Texas,20,-1,0,0,1,1
2023,481499,48,Texas,22,1,1,1,0,1
2023,481526,48,Texas,21,0,1,0,1,0
2023,481538,48,Texas,22,1,1,0,0,1
2023,481548,48,Texas,18,-3,0,1,1,1
2023,481555,48,Texas,21,0,1,1,1,1
2023,481573,48,Texas,18,-3,0,1,1,0
2023,481586,48,Texas,21,0,1,1,1,1
2023,481592,48,Texas,19,-2,0,0,1,1
2023,481600,48,Texas,22,1,1,1,1,1
2023,481614,48,Texas,19,-2,0,1,1,0
2023,481643,48,Texas,18,-3,0,1,1,1
2023,481663,48,Texas,21,0,1,1,0,1
2023,481681,48,Texas,19,-2,0,0,0,1
2023,481699,48,Texas,24,3,1,1,1,1
2023,481737,48,Texas,18,-3,0,1,1,1
2023,481763,48,Texas,18,-3,0,0,1,0
2023,481770,48,Texas,23,2,1,0,1,0
2023,481771,48,Texas,21,0,1,0,1,1
2023,481794,48,Texas,24,3,1,0,1,1
2023,481807,48,Texas,18,-3,0,1,1,1
2023,481826,48,Texas,24,3,1,1,1,0
2023,481831,48,Texas,23,2,1,0,1,1
2023,481849,48,Texas,22,1,1,0,1,1
2023,481869,48,Texas,19,-2,0,1,1,0
2023,481882,48,Texas,21,0,1,0,0,1
2023,481893,48,Texas,23,2,1,1,1,1
2023,481914,48,Texas,22,1,1,1,1,1
2023,481933,48,Texas,21,0,1,0,0,0
2023,481960,48,Texas,21,0,1,1,1,0
2023,481961,48,Texas,21,0,1,0,1,1
2023,481965,48,Texas,22,1,1,1,0,1
2023,481966,48,Texas,22,1,1,1,0,0
2023,481968,48,Texas,21,0,1,0,1,0
2023,481991,48,Texas,22,1,1,0,0,1
2023,481992,48,Texas,24,3,1,1,0,0
2023,482004,48,Texas,21,0,1,1,1,0
2023,482030,48,Texas,20,-1,0,0,1,1
2023,482036,48,Texas,22,1,1,1,1,0
2023,482055,48,Texas,22,1,1,1,1,1
2023,482075,48,Texas,23,2,1,1,1,1
2023,482076,48,Texas,23,2,1,1,1,1
2023,482111,48,Texas,21,0,1,1,0,0
2023,482121,48,Texas,24,3,1,1,1,1
2023,482124,48,Texas,21,0,1,1,1,1
2023,482138,48,Texas,24,3,1,1,1,1
2023,482140,48,Texas,20,-1,0,1,1,1
2023,482142,48,Texas,24,3,1,0,1,0
2023,482143,48,Texas,18,-3,0,1,1,1
2023,482166,48,Texas,20,-1,0,1,1,0
2023,482179,48,Texas,18,-3,0,0,1,1
2023,482180,48,Texas,19,-2,0,1,1,0
2023,482203,48,Texas,20,-1,0,1,1,1
2023,482204,48,Texas,24,3,1,1,0,0
2023,482243,48,Texas,22,1,1,1,1,0
2023,482266,48,Texas,19,-2,0,1,1,1
2023,482267,48,Texas,21,0,1,1,0,1
2023,482274,48,Texas,23,2,1,0,1,1
2023,482283,48,Texas,18,-3,0,1,0,1
2023,482286,48,Texas,21,0,1,1,1,0
2023,482287,48,Texas,20,-1,0,0,1,0
2023,482293,48,Texas,22,1,1,1,1,0
2023,482311,48,Texas,18,-3,0,1,1,1
2023,482318,48,Texas,22,1,1,0,1,1
2023,482326,48,Texas,20,-1,0,1,1,1
2023,482328,48,Texas,24,3,1,1,1,0
2023,482347,48,Texas,21,0,1,0,1,0
2023,482359,48,Texas,21,0,1,1,0,1
2023,482363,48,Texas,23,2,1,1,1,1
2023,482373,48,Texas,22,1,1,1,1,1
2023,482377,48,Texas,21,0,1,1,1,0
2023,482378,48,Texas,23,2,1,0,1,1
2023,482382,48,Texas,20,-1,0,0,1,1
2023,482396,48,Texas,24,3,1,0,0,1
2023,482401,48,Texas,21,0,1,0,1,0
2023,482422,48,Texas,22,1,1,1,0,1
2023,482444,48,Texas,20,-1,0,1,0,0
2023,482454,48,Texas,18,-3,0,0,1,1
2023,482460,48,Texas,20,-1,0,0,1,1
2023,482462,48,Texas,19,-2,0,1,1,1
2023,482463,48,Texas,24,3,1,1,1,1
2023,482472,48,Texas,20,-1,0,1,1,1
2023,482487,48,Texas,22,1,1,1,0,1
2023,482488,48,Texas,24,3,1,1,1,0
2023,482489,48,Texas,18,-3,0,1,0,1
2023,482506,48,Texas,23,2,1,1,1,1
2023,482510,48,Texas,23,2,1,1,1,1
2023,482513,48,Texas,23,2,1,0,1,1
2023,482524,48,Texas,20,-1,0,1,0,0
2023,482529,48,Texas,21,0,1,0,1,1
2023,482561,48,Texas,22,1,1,0,1,1
2023,482564,48,Texas,23,2,1,1,1,1
2023,482575,48,Texas,19,-2,0,1,0,0
2023,482591,48,Texas,21,0,1,0,1,1
2023,482594,48,Texas,19,-2,0,1,1,1
2023,482598,48,Texas,21,0,1,0,1,1
2023,482612,48,Texas,24,3,1,1,1,1
2023,482618,48,Texas,22,1,1,1,1,1
2023,482624,48,Texas,23,2,1,1,1,1
2023,482639,48,Texas,23,2,1,1,1,1
2023,482645,48,Texas,23,2,1,0,1,1
2023,482655,48,Texas,24,3,1,1,1,0
2023,482677,48,Texas,22,1,1,1,1,0
2023,482678,48,Texas,18,-3,0,0,1,1
2023,482681,48,Texas,24,3,1,1,1,0
2023,482688,48,Texas,19,-2,0,1,1,1
2023,482713,48,Texas,23,2,1,0,1,1
2023,482782,48,Texas,21,0,1,0,1,0
2023,482784,48,Texas,24,3,1,1,1,1
2023,482791,48,Texas,19,-2,0,1,1,0
2023,482792,48,Texas,22,1,1,0,1,1
2023,482806,48,Texas,21,0,1,0,1,1
2023,482809,48,Texas,23,2,1,0,1,1
2023,482827,48,Texas,23,2,1,1,1,1
2023,482867,48,Texas,20,-1,0,0,1,1
2023,482880,48,Texas,21,0,1,1,0,0
2023,482881,48,Texas,19,-2,0,1,0,0
2023,482899,48,Texas,18,-3,0,0,1,1
2023,482909,48,Texas,19,-2,0,1,1,1
2023,482915,48,Texas,23,2,1,1,1,1
2023,482927,48,Texas,20,-1,0,1,1,1
2023,482929,48,Texas,19,-2,0,1,1,1
2023,482930,48,Texas,23,2,1,1,1,1
2023,482939,48,Texas,19,-2,0,0,0,0
2023,482948,48,Texas,23,2,1,1,1,1
2023,482952,48,Texas,18,-3,0,0,1,0
2023,482968,48,Texas,21,0,1,1,1,0
2023,482981,48,Texas,24,3,1,0,0,1
2023,482992,48,Texas,23,2,1,1,1,1
2023,482994,48,Texas,19,-2,0,0,0,1
2023,483001,48,Texas,21,0,1,1,1,0
2023,483021,48,Texas,24,3,1,1,1,0
2023,483038,48,Texas,18,-3,0,1,0,1
2023,483078,48,Texas,24,3,1,1,0,0
2023,483086,48,Texas,19,-2,0,1,1,0
2023,483087,48,Texas,23,2,1,1,0,1
2023,483088,48,Texas,22,1,1,1,0,1
2023,483124,48,Texas,21,0,1,1,1,0
2023,483145,48,Texas,22,1,1,1,0,1
2023,483161,48,Texas,23,2,1,1,0,0
2023,483170,48,Texas,24,3,1,1,1,1
2023,483176,48,Texas,23,2,1,0,0,1
2023,483180,48,Texas,23,2,1,1,0,1
2023,483184,48,Texas,19,-2,0,0,1,1
2023,483187,48,Texas,19,-2,0,0,0,1
2023,483188,48,Texas,21,0,1,0,1,0
2023,483198,48,Texas,23,2,1,1,1,1
2023,483201,48,Texas,21,0,1,1,1,1
2023,483219,48,Texas,23,2,1,1,1,1
2023,483247,48,Texas,21,0,1,1,1,1
2023,483257,48,Texas,22,1,1,0,1,1
2023,483261,48,Texas,18,-3,0,0,1,1
2023,483263,48,Texas,21,0,1,0,1,1
2023,483280,48,Texas,23,2,1,1,1,0
2023,483289,48,Texas,19,-2,0,0,1,1
2023,483319,48,Texas,23,2,1,1,1,1
2023,483346,48,Texas,20,-1,0,0,1,1
2023,483354,48,Texas,23,2,1,0,1,1
2023,483361,48,Texas,24,3,1,1,1,1
2023,483363,48,Texas,22,1,1,1,1,0
2023,483381,48,Texas,24,3,1,1,0,1
2023,483381,48,Texas,20,-1,0,0,1,1
2023,483394,48,Texas,22,1,1,1,1,1
2023,483396,48,Texas,21,0,1,1,1,0
2023,483400,48,Texas,24,3,1,1,1,0
2023,483431,48,Texas,19,-2,0,0,0,1
2023,483436,48,Texas,19,-2,0,1,1,0
2023,483446,48,Texas,24,3,1,1,1,1
2023,483448,48,Texas,20,-1,0,0,1,1
2023,483455,48,Texas,22,1,1,1,0,0
2023,483458,48,Texas,21,0,1,1,0,1
2023,483459,48,Texas,18,-3,0,0,0,1
2023,483466,48,Texas,19,-2,0,0,1,0
2023,483480,48,Texas,23,2,1,1,0,1
2023,483492,48,Texas,22,1,1,1,1,1
2023,483500,48,Texas,21,0,1,1,1,0
2023,483526,48,Texas,24,3,1,1,0,1
2023,483527,48,Texas,21,0,1,1,1,1
2023,483527,48,Texas,23,2,1,1,1,0
2023,483531,48,Texas,24,3,1,1,1,1
2023,483540,48,Texas,24,3,1,1,0,1
2023,483558,48,Texas,24,3,1,1,1,0
2023,483560,48,Texas,23,2,1,1,0,0
2023,483564,48,Texas,21,0,1,1,1,1
2023,483583,48,Texas,23,2,1,1,0,1
2023,483588,48,Texas,18,-3,0,0,0,0
2023,483590,48,Texas,23,2,1,0,1,1
2023,483614,48,Texas,21,0,1,1,1,1
2023,483636,48,Texas,19,-2,0,1,1,1
2023,483640,48,Texas,18,-3,0,0,1,1
2023,483643,48,Texas,24,3,1,1,1,0
2023,483657,48,Texas,21,0,1,1,0,1
2023,483675,48,Texas,24,3,1,1,1,1
2023,483677,48,Texas,23,2,1,1,1,1
2023,483686,48,Texas,21,0,1,1,1,1
2023,483703,48,Texas,20,-1,0,1,1,0
2023,483737,48,Texas,22,1,1,0,0,0
2023,483751,48,Texas,20,-1,0,1,1,1
2023,483763,48,Texas,24,3,1,1,1,1
2023,483781,48,Texas,19,-2,0,0,1,1
2023,483787,48,Texas,19,-2,0,0,1,1
2023,483789,48,Texas,22,1,1,0,1,1
2023,483809,48,Texas,22,1,1,1,1,0
2023,483811,48,Texas,21,0,1,1,1,1
2023,483819,48,Texas,20,-1,0,1,1,1
2023,483820,48,Texas,18,-3,0,1,1,0
2023,483840,48,Texas,20,-1,0,0,1,1
2023,483858,48,Texas,18,-3,0,0,1,0
2023,483893,48,Texas,23,2,1,0,1,1
2023,483908,48,Texas,24,3,1,1,1,0
2023,483927,48,Texas,23,2,1,0,1,1
2023,483937,48,Texas,23,2,1,0,1,0
2023,483956,48,Texas,24,3,1,0,1,0
2023,483979,48,Texas,22,1,1,1,1,0
2023,490010,49,Utah,18,-3,0,0,0,0
2023,490016,49,Utah,19,-2,0,0,1,0
2023,490019,49,Utah,21,0,1,1,1,1
2023,490023,49,Utah,22,1,1,0,1,1
2023,490024,49,Utah,23,2,1,0,0,1
2023,490024,49,Utah,23,2,1,0,1,0
2023,490025,49,Utah,19,-2,0,0,1,1
2023,490028,49,Utah,18,-3,0,0,0,0
2023,490029,49,Utah,18,-3,0,0,1,0
2023,490035,49,Utah,21,0,1,1,0,1
2023,490040,49,Utah,21,0,1,0,1,0
2023,490049,49,Utah,21,0,1,0,0,0
2023,490051,49,Utah,18,-3,0,1,1,1
2023,490055,49,Utah,21,0,1,0,1,0
2023,490055,49,Utah,23,2,1,0,0,0
2023,490060,49,Utah,20,-1,0,0,1,0
2023,490064,49,Utah,18,-3,0,0,0,0
2023,490068,49,Utah,18,-3,0,0,0,0
2023,490075,49,Utah,23,2,1,0,1,0
2023,490077,49,Utah,22,1,1,0,1,0
2023,490084,49,Utah,23,2,1,1,1,1
2023,490084,49,Utah,22,1,1,0,0,0
2023,490088,49,Utah,20,-1,0,0,1,0
2023,490089,49,Utah,19,-2,0,0,1,1
2023,490094,49,Utah,18,-3,0,0,0,1
2023,490096,49,Utah,19,-2,0,0,1,0
2023,490102,49,Utah,19,-2,0,0,0,0
2023,490107,49,Utah,24,3,1,0,1,1
2023,490108,49,Utah,24,3,1,1,1,0
2023,490115,49,Utah,23,2,1,0,1,1
2023,490117,49,Utah,19,-2,0,0,1,0
2023,490119,49,Utah,19,-2,0,0,1,0
2023,490124,49,Utah,24,3,1,0,1,0
2023,490130,49,Utah,20,-1,0,0,0,0
2023,490130,49,Utah,22,1,1,0,0,0
2023,490139,49,Utah,23,2,1,0,1,0
2023,490141,49,Utah,20,-1,0,0,0,1
2023,490162,49,Utah,18,-3,0,1,1,1
2023,490162,49,Utah,24,3,1,0,0,0
2023,490165,49,Utah,22,1,1,1,1,1
2023,490167,49,Utah,21,0,1,1,1,0
2023,490167,49,Utah,22,1,1,0,1,1
2023,490171,49,Utah,22,1,1,0,1,1
2023,490173,49,Utah,21,0,1,0,0,0
2023,490185,49,Utah,21,0,1,0,0,1
2023,490188,49,Utah,22,1,1,0,1,1
2023,490188,49,Utah,22,1,1,0,1,0
2023,490212,49,Utah,19,-2,0,0,1,0
2023,490224,49,Utah,20,-1,0,0,1,0
2023,490227,49,Utah,22,1,1,0,1,1
2023,490228,49,Utah,19,-2,0,1,1,0
2023,490236,49,Utah,24,3,1,1,1,0
2023,490241,49,Utah,18,-3,0,0,0,1
2023,490244,49,Utah,21,0,1,0,0,0
2023,490246,49,Utah,23,2,1,0,1,0
2023,490252,49,Utah,20,-1,0,1,1,0
2023,500004,50,Vermont,23,2,1,1,1,1
2023,500016,50,Vermont,23,2,1,0,1,1
2023,500017,50,Vermont,18,-3,0,0,1,1
2023,500022,50,Vermont,21,0,1,0,0,1
2023,500053,50,Vermont,19,-2,0,0,1,0
2023,500057,50,Vermont,18,-3,0,0,1,1
2023,500059,50,Vermont,18,-3,0,1,1,1
2023,500065,50,Vermont,20,-1,0,0,1,0
2023,510028,51,Virginia,24,3,1,0,1,0
2023,510031,51,Virginia,20,-1,0,0,0,0
2023,510034,51,Virginia,21,0,1,0,1,0
2023,510040,51,Virginia,18,-3,0,1,1,0
2023,510051,51,Virginia,20,-1,0,0,1,0
2023,510054,51,Virginia,22,1,1,0,0,1
2023,510054,51,Virginia,20,-1,0,0,0,0
2023,510058,51,Virginia,19,-2,0,0,1,0
2023,510067,51,Virginia,18,-3,0,0,0,0
2023,510068,51,Virginia,19,-2,0,0,1,0
2023,510096,51,Virginia,21,0,1,0,1,0
2023,510107,51,Virginia,21,0,1,0,1,0
2023,510112,51,Virginia,21,0,1,1,0,0
2023,510121,51,Virginia,20,-1,0,1,0,0
2023,510122,51,Virginia,21,0,1,1,1,1
2023,510130,51,Virginia,20,-1,0,0,1,1
2023,510141,51,Virginia,21,0,1,0,0,0
2023,510149,51,Virginia,18,-3,0,0,1,0
2023,510150,51,Virginia,21,0,1,0,1,0
2023,510152,51,Virginia,19,-2,0,1,1,0
2023,510155,51,Virginia,23,2,1,0,1,0
2023,510162,51,Virginia,19,-2,0,0,1,1
2023,510177,51,Virginia,23,2,1,0,0,1
2023,510189,51,Virginia,18,-3,0,0,1,0
2023,510191,51,Virginia,18,-3,0,0,1,0
2023,510193,51,Virginia,21,0,1,1,1,1
2023,510224,51,Virginia,23,2,1,0,1,0
2023,510226,51,Virginia,24,3,1,1,1,0
2023,510238,51,Virginia,18,-3,0,0,0,0
2023,510240,51,Virginia,23,2,1,0,0,0
2023,510248,51,Virginia,18,-3,0,0,0,0
2023,510262,51,Virginia,23,2,1,1,1,0
2023,510263,51,Virginia,18,-3,0,0,0,0
2023,510268,51,Virginia,21,0,1,0,1,0
2023,510268,51,Virginia,22,1,1,0,0,0
2023,510271,51,Virginia,23,2,1,0,1,1
2023,510274,51,Virginia,18,-3,0,0,1,1
2023,510278,51,Virginia,22,1,1,0,0,0
2023,510285,51,Virginia,20,-1,0,0,1,1
2023,510290,51,Virginia,22,1,1,0,1,1
2023,510293,51,Virginia,20,-1,0,1,0,0
2023,510309,51,Virginia,22,1,1,0,1,1
2023,510318,51,Virginia,22,1,1,0,0,1
2023,510320,51,Virginia,19,-2,0,0,0,0
2023,510335,51,Virginia,20,-1,0,0,1,1
2023,510338,51,Virginia,19,-2,0,0,1,0
2023,510359,51,Virginia,19,-2,0,0,1,0
2023,510366,51,Virginia,18,-3,0,0,0,1
2023,510368,51,Virginia,24,3,1,0,1,0
2023,510385,51,Virginia,21,0,1,0,1,0
2023,510394,51,Virginia,20,-1,0,0,0,0
2023,510405,51,Virginia,19,-2,0,0,0,0
2023,510407,51,Virginia,24,3,1,0,1,0
2023,510409,51,Virginia,23,2,1,1,1,0
2023,510416,51,Virginia,22,1,1,0,1,0
2023,510431,51,Virginia,20,-1,0,0,1,1
2023,510441,51,Virginia,23,2,1,0,1,0
2023,510442,51,Virginia,19,-2,0,1,1,0
2023,510461,51,Virginia,20,-1,0,0,0,0
2023,510465,51,Virginia,23,2,1,0,0,0
2023,510467,51,Virginia,24,3,1,0,1,0
2023,510470,51,Virginia,24,3,1,0,0,0
2023,510504,51,Virginia,19,-2,0,0,1,1
2023,510510,51,Virginia,21,0,1,0,1,1
2023,510512,51,Virginia,18,-3,0,0,1,0
2023,510521,51,Virginia,19,-2,0,0,1,0
2023,510531,51,Virginia,21,0,1,0,1,0
2023,510533,51,Virginia,20,-1,0,0,1,1
2023,510543,51,Virginia,19,-2,0,0,1,1
2023,510554,51,Virginia,19,-2,0,0,1,0
2023,510555,51,Virginia,18,-3,0,0,1,0
2023,510557,51,Virginia,22,1,1,0,1,1
2023,510573,51,Virginia,22,1,1,1,1,1
2023,510575,51,Virginia,18,-3,0,0,0,0
2023,510588,51,Virginia,20,-1,0,1,1,1
2023,510592,51,Virginia,18,-3,0,0,1,1
2023,510598,51,Virginia,20,-1,0,1,0,1
2023,510602,51,Virginia,20,-1,0,0,1,1
2023,510605,51,Virginia,18,-3,0,0,1,0
2023,510620,51,Virginia,18,-3,0,0,0,0
2023,510628,51,Virginia,24,3,1,0,1,0
2023,510634,51,Virginia,18,-3,0,0,1,1
2023,510645,51,Virginia,23,2,1,0,1,0
2023,510645,51,Virginia,24,3,1,0,0,1
2023,510650,51,Virginia,18,-3,0,0,1,0
2023,510669,51,Virginia,23,2,1,0,1,0
2023,510674,51,Virginia,22,1,1,1,0,0
2023,510675,51,Virginia,21,0,1,0,1,0
2023,510679,51,Virginia,23,2,1,0,1,0
2023,510688,51,Virginia,22,1,1,1,1,1
2023,510697,51,Virginia,19,-2,0,0,1,0
2023,510717,51,Virginia,21,0,1,0,1,1
2023,510718,51,Virginia,18,-3,0,1,0,1
2023,510730,51,Virginia,20,-1,0,0,0,0
2023,510745,51,Virginia,24,3,1,0,1,1
2023,510769,51,Virginia,24,3,1,0,1,0
2023,510773,51,Virginia,23,2,1,0,0,0
2023,510781,51,Virginia,23,2,1,1,1,0
2023,510782,51,Virginia,20,-1,0,0,1,1
2023,510798,51,Virginia,21,0,1,0,1,0
2023,510803,51,Virginia,22,1,1,0,1,0
2023,510823,51,Virginia,20,-1,0,0,0,0
2023,510859,51,Virginia,18,-3,0,0,1,0
2023,510860,51,Virginia,24,3,1,0,1,0
2023,510861,51,Virginia,22,1,1,0,0,1
2023,510864,51,Virginia,24,3,1,1,1,0
2023,510866,51,Virginia,19,-2,0,1,1,1
2023,510868,51,Virginia,22,1,1,0,0,0
2023,510874,51,Virginia,21,0,1,1,0,1
2023,510875,51,Virginia,19,-2,0,0,1,1
2023,510877,51,Virginia,22,1,1,1,1,0
2023,530014,53,Washington,19,-2,0,0,1,0
2023,530030,53,Washington,22,1,1,0,0,0
2023,530032,53,Washington,22,1,1,1,1,0
2023,530059,53,Washington,21,0,1,1,1,1
2023,530066,53,Washington,18,-3,0,1,1,1
2023,530073,53,Washington,23,2,1,1,0,1
2023,530089,53,Washington,20,-1,0,1,1,0
2023,530091,53,Washington,18,-3,0,1,1,0
2023,530091,53,Washington,23,2,1,0,0,0
2023,530095,53,Washington,22,1,1,0,0,0
2023,530096,53,Washington,23,2,1,0,1,0
2023,530101,53,Washington,20,-1,0,0,1,0
2023,530121,53,Washington,22,1,1,0,1,0
2023,530129,53,Washington,21,0,1,1,1,0
2023,530137,53,Washington,18,-3,0,0,1,0
2023,530178,53,Washington,18,-3,0,1,0,1
2023,530188,53,Washington,20,-1,0,1,1,0
