"z","logistic","probit","linear"
4.79699248120301,0.991813044092528,0.999999194671776,1
4.82706766917293,0.992053675103484,0.999999307209742,1
4.85714285714286,0.992287288487088,0.999999404541625,1
4.88721804511278,0.992514085714053,0.999999488645962,1
4.91729323308271,0.992734262655842,0.999999561254696,1
4.94736842105263,0.992948009729508,0.999999623882406,1
4.97744360902256,0.993155512039431,0.99999967785228,1
5.00751879699248,0.993356949515973,0.999999724319157,1
5.03759398496241,0.993552497051077,0.99999976428995,1
5.06766917293233,0.993742324630851,0.999999798641731,1
5.09774436090225,0.993926597465161,0.999999828137718,1
5.12781954887218,0.994105476114283,0.999999853441406,1
5.1578947368421,0.994279116612632,0.999999875129027,1
5.18796992481203,0.994447670589628,0.999999893700537,1
5.21804511278195,0.994611285387725,0.999999909589286,1
5.24812030075188,0.994770104177656,0.999999923170525,1
5.2781954887218,0.994924266070925,0.999999934768878,1
5.30827067669173,0.995073906229605,0.999999944664895,1
5.33834586466165,0.995219155973471,0.9999999531008,1
5.36842105263158,0.995360142884523,0.999999960285527,1
5.3984962406015,0.995496990908949,0.999999966399112,1
5.42857142857143,0.995629820456556,0.999999971596545,1
5.45864661654135,0.995758748497736,0.99999997601112,1
5.48872180451128,0.995883888658005,0.999999979757367,1
5.5187969924812,0.996005351310157,0.999999982933589,1
5.54887218045113,0.996123243664087,0.999999985624086,1
5.57894736842105,0.996237669854326,0.999999987901078,1
5.60902255639098,0.996348731025341,0.999999989826375,1
5.6390977443609,0.996456525414631,0.999999991452826,1
5.66917293233083,0.996561148433686,0.999999992825576,1
5.69924812030075,0.996662692746837,0.999999993983151,1
5.72932330827068,0.996761248348051,0.999999994958397,1
5.7593984962406,0.996856902635717,0.99999999577929,1
5.78947368421053,0.996949740485461,0.999999996469634,1
5.81954887218045,0.997039844321039,0.999999997049667,1
5.84962406015038,0.997127294183357,0.999999997536574,1
5.8796992481203,0.997212167797646,0.999999997944937,1
5.90977443609022,0.997294540638846,0.999999998287117,1
5.93984962406015,0.997374485995244,0.999999998573582,1
5.96992481203007,0.997452075030393,0.999999998813185,1
6,0.997527376843365,0.999999999013412,1
