"age","female","employed","bachelor","personal_income","high_income","ln_age"
54,0,0,0,7000,0,3.98898404656427
59,1,0,0,3000,0,4.07753744390572
34,1,0,0,3500,0,3.52636052461616
25,0,0,0,0,0,3.2188758248682
58,1,0,0,6100,0,4.06044301054642
38,0,0,0,10000,0,3.63758615972639
43,0,0,0,1000,0,3.76120011569356
27,1,0,0,0,0,3.29583686600433
40,1,0,0,0,0,3.68887945411394
56,0,0,0,0,0,4.02535169073515
38,0,0,0,1500,0,3.63758615972639
26,0,1,1,20000,0,3.25809653802148
42,0,0,0,4000,0,3.73766961828337
44,0,0,0,2000,0,3.78418963391826
46,1,0,0,15000,0,3.8286413964891
28,0,0,1,28000,0,3.3322045101752
27,0,0,0,0,0,3.29583686600433
34,1,0,0,3500,0,3.52636052461616
52,1,0,0,0,0,3.95124371858143
42,0,0,0,15000,0,3.73766961828337
47,0,0,0,0,0,3.85014760171006
57,0,0,0,2100,0,4.04305126783455
49,1,1,1,35000,0,3.89182029811063
40,0,0,0,600,0,3.68887945411394
52,0,0,0,2750,0,3.95124371858143
39,1,0,0,0,0,3.66356164612965
28,0,1,1,54000,0,3.3322045101752
56,1,0,1,14400,0,4.02535169073515
35,1,0,0,3500,0,3.55534806148941
41,1,0,0,5700,0,3.71357206670431
57,0,0,0,13000,0,4.04305126783455
39,1,0,0,0,0,3.66356164612965
38,0,0,0,0,0,3.63758615972639
39,0,0,0,20,0,3.66356164612965
25,0,1,1,50000,0,3.2188758248682
60,0,1,0,10000,0,4.0943445622221
31,0,0,0,0,0,3.43398720448515
43,0,0,0,0,0,3.76120011569356
63,0,0,0,12400,0,4.14313472639153
30,1,0,0,480,0,3.40119738166216
57,0,0,0,0,0,4.04305126783455
33,0,0,0,0,0,3.49650756146648
60,1,0,0,8600,0,4.0943445622221
64,0,0,0,11200,0,4.15888308335967
48,0,0,0,0,0,3.87120101090789
26,0,0,0,35040,0,3.25809653802148
41,0,0,0,0,0,3.71357206670431
57,0,0,1,480,0,4.04305126783455
29,0,0,0,5800,0,3.36729582998647
36,0,0,0,0,0,3.58351893845611
58,0,0,1,1100,0,4.06044301054642
51,0,0,0,0,0,3.93182563272433
28,0,0,0,15000,0,3.3322045101752
39,0,0,0,0,0,3.66356164612965
54,1,0,0,0,0,3.98898404656427
32,0,1,0,24000,0,3.46573590279973
41,1,0,0,13600,0,3.71357206670431
36,0,1,0,17600,0,3.58351893845611
25,0,0,0,0,0,3.2188758248682
30,1,0,0,25000,0,3.40119738166216
39,0,0,1,0,0,3.66356164612965
52,1,1,0,12040,0,3.95124371858143
57,0,0,1,11400,0,4.04305126783455
60,0,0,0,480,0,4.0943445622221
62,0,0,0,13200,0,4.12713438504509
47,1,1,1,70000,0,3.85014760171006
60,0,0,0,0,0,4.0943445622221
59,1,0,0,13800,0,4.07753744390572
64,1,0,0,0,0,4.15888308335967
44,0,0,0,0,0,3.78418963391826
63,0,0,0,12500,0,4.14313472639153
27,1,0,0,0,0,3.29583686600433
49,0,0,0,0,0,3.89182029811063
40,0,0,0,0,0,3.68887945411394
35,0,0,0,0,0,3.55534806148941
28,0,0,0,9600,0,3.3322045101752
33,0,0,0,0,0,3.49650756146648
34,0,1,1,120000,1,3.52636052461616
64,0,0,1,480,0,4.15888308335967
29,1,1,1,36000,0,3.36729582998647
51,1,0,0,0,0,3.93182563272433
27,1,1,1,16000,0,3.29583686600433
29,0,0,0,0,0,3.36729582998647
39,0,0,0,0,0,3.66356164612965
29,0,0,0,0,0,3.36729582998647
45,0,0,0,96000,1,3.80666248977032
58,1,0,0,360,0,4.06044301054642
57,0,0,0,0,0,4.04305126783455
35,0,1,0,24500,0,3.55534806148941
33,0,0,0,100,0,3.49650756146648
38,0,0,0,0,0,3.63758615972639
30,0,0,0,18000,0,3.40119738166216
48,0,1,0,33700,0,3.87120101090789
25,1,1,1,31100,0,3.2188758248682
47,0,0,0,15800,0,3.85014760171006
51,0,0,0,2700,0,3.93182563272433
60,1,0,0,0,0,4.0943445622221
38,0,1,1,72000,0,3.63758615972639
32,1,0,1,0,0,3.46573590279973
60,1,0,0,2700,0,4.0943445622221
46,0,0,1,500,0,3.8286413964891
27,0,1,1,37600,0,3.29583686600433
55,1,0,0,0,0,4.00733318523247
28,0,0,0,0,0,3.3322045101752
37,0,0,0,0,0,3.61091791264422
34,0,0,0,0,0,3.52636052461616
33,0,0,0,0,0,3.49650756146648
56,0,0,0,17800,0,4.02535169073515
49,0,0,1,1800,0,3.89182029811063
39,0,0,0,0,0,3.66356164612965
33,0,0,0,0,0,3.49650756146648
26,0,0,0,24900,0,3.25809653802148
28,0,0,0,0,0,3.3322045101752
37,0,0,0,0,0,3.61091791264422
54,0,0,0,15800,0,3.98898404656427
34,0,0,0,0,0,3.52636052461616
48,0,0,0,11400,0,3.87120101090789
58,1,0,0,0,0,4.06044301054642
31,0,0,0,0,0,3.43398720448515
55,0,0,0,16700,0,4.00733318523247
47,0,0,0,0,0,3.85014760171006
50,1,0,0,0,0,3.91202300542815
48,0,1,0,3000,0,3.87120101090789
29,1,0,1,37000,0,3.36729582998647
35,0,0,0,150,0,3.55534806148941
53,0,0,0,12000,0,3.97029191355212
26,0,0,0,24900,0,3.25809653802148
48,1,0,0,18000,0,3.87120101090789
47,1,0,0,0,0,3.85014760171006
64,0,0,0,480,0,4.15888308335967
36,0,0,0,700,0,3.58351893845611
57,1,0,0,2700,0,4.04305126783455
41,0,0,0,0,0,3.71357206670431
59,0,0,0,0,0,4.07753744390572
41,0,0,0,0,0,3.71357206670431
46,0,0,0,25400,0,3.8286413964891
33,0,0,0,84000,0,3.49650756146648
34,0,0,0,0,0,3.52636052461616
49,0,1,0,22170,0,3.89182029811063
46,0,0,0,21000,0,3.8286413964891
53,0,0,0,15900,0,3.97029191355212
43,0,0,0,12000,0,3.76120011569356
39,0,1,0,54400,0,3.66356164612965
61,0,0,0,12000,0,4.11087386417331
32,0,0,0,520,0,3.46573590279973
27,0,0,0,0,0,3.29583686600433
28,0,0,0,20000,0,3.3322045101752
55,0,0,0,0,0,4.00733318523247
32,0,0,0,0,0,3.46573590279973
40,0,0,0,0,0,3.68887945411394
52,0,1,1,20000,0,3.95124371858143
36,0,0,0,12100,0,3.58351893845611
57,1,0,0,0,0,4.04305126783455
39,0,1,0,55400,0,3.66356164612965
25,0,1,1,45100,0,3.2188758248682
26,1,0,0,4000,0,3.25809653802148
34,1,0,0,2600,0,3.52636052461616
26,0,1,1,38040,0,3.25809653802148
60,0,0,1,3800,0,4.0943445622221
64,1,0,0,0,0,4.15888308335967
53,0,0,0,2700,0,3.97029191355212
34,0,0,0,0,0,3.52636052461616
29,0,0,0,0,0,3.36729582998647
58,1,0,0,0,0,4.06044301054642
39,0,0,0,0,0,3.66356164612965
25,0,1,1,32430,0,3.2188758248682
30,0,0,0,17900,0,3.40119738166216
38,0,0,0,0,0,3.63758615972639
59,1,0,1,9600,0,4.07753744390572
40,0,0,0,0,0,3.68887945411394
49,0,0,0,0,0,3.89182029811063
57,0,0,0,0,0,4.04305126783455
29,0,0,0,0,0,3.36729582998647
39,0,0,0,0,0,3.66356164612965
41,0,0,0,480,0,3.71357206670431
57,0,0,1,480,0,4.04305126783455
39,0,0,0,0,0,3.66356164612965
27,0,0,0,0,0,3.29583686600433
53,0,0,0,1400,0,3.97029191355212
50,0,0,1,0,0,3.91202300542815
50,1,0,0,9000,0,3.91202300542815
34,1,1,1,12100,0,3.52636052461616
52,0,0,0,0,0,3.95124371858143
56,0,0,0,24700,0,4.02535169073515
44,0,0,0,2700,0,3.78418963391826
26,0,1,1,38040,0,3.25809653802148
32,1,1,0,12040,0,3.46573590279973
34,0,0,0,0,0,3.52636052461616
31,1,1,0,109350,1,3.43398720448515
25,0,0,0,0,0,3.2188758248682
28,1,0,0,0,0,3.3322045101752
62,0,0,0,12000,0,4.12713438504509
54,0,0,0,13200,0,3.98898404656427
35,1,0,0,18000,0,3.55534806148941
34,1,0,0,2600,0,3.52636052461616
34,0,0,0,0,0,3.52636052461616
48,0,0,0,16900,0,3.87120101090789
54,0,0,0,4000,0,3.98898404656427
60,1,0,0,8600,0,4.0943445622221
38,0,0,1,0,0,3.63758615972639
40,0,1,0,70000,0,3.68887945411394
50,0,0,1,120900,1,3.91202300542815
36,0,0,0,0,0,3.58351893845611
38,0,0,0,48000,0,3.63758615972639
37,1,0,0,19000,0,3.61091791264422
61,0,0,1,188000,1,4.11087386417331
37,0,0,0,500,0,3.61091791264422
28,0,1,0,48000,0,3.3322045101752
53,0,0,0,0,0,3.97029191355212
41,1,0,0,5700,0,3.71357206670431
45,0,0,0,20000,0,3.80666248977032
26,0,0,0,0,0,3.25809653802148
49,0,1,0,2000,0,3.89182029811063
28,0,0,0,6000,0,3.3322045101752
39,0,0,0,1000,0,3.66356164612965
26,0,1,0,20000,0,3.25809653802148
46,0,0,0,8500,0,3.8286413964891
38,0,0,0,0,0,3.63758615972639
63,0,0,0,0,0,4.14313472639153
30,0,1,0,50000,0,3.40119738166216
49,0,0,0,0,0,3.89182029811063
64,1,0,0,14400,0,4.15888308335967
60,1,0,0,0,0,4.0943445622221
61,1,0,0,2900,0,4.11087386417331
25,0,1,1,45100,0,3.2188758248682
63,0,0,0,14000,0,4.14313472639153
34,1,0,0,0,0,3.52636052461616
35,0,1,0,24500,0,3.55534806148941
32,0,0,0,3000,0,3.46573590279973
30,0,0,0,0,0,3.40119738166216
25,0,1,1,72000,0,3.2188758248682
45,0,0,0,0,0,3.80666248977032
30,0,0,0,0,0,3.40119738166216
48,1,0,0,700,0,3.87120101090789
41,0,0,0,12500,0,3.71357206670431
28,0,0,0,1500,0,3.3322045101752
50,0,0,0,9000,0,3.91202300542815
40,0,0,0,2000,0,3.68887945411394
52,1,0,0,2900,0,3.95124371858143
29,0,0,0,0,0,3.36729582998647
50,0,0,0,0,0,3.91202300542815
30,0,1,0,48000,0,3.40119738166216
33,1,0,1,41400,0,3.49650756146648
60,0,0,0,0,0,4.0943445622221
38,1,0,0,6000,0,3.63758615972639
29,1,1,1,36000,0,3.36729582998647
50,1,1,1,122000,1,3.91202300542815
32,0,0,0,0,0,3.46573590279973
42,0,1,0,36000,0,3.73766961828337
56,0,0,0,5000,0,4.02535169073515
38,1,0,1,0,0,3.63758615972639
32,1,0,0,10400,0,3.46573590279973
40,0,0,0,600,0,3.68887945411394
64,1,0,0,0,0,4.15888308335967
26,0,0,0,31100,0,3.25809653802148
44,0,1,0,1880,0,3.78418963391826
26,0,0,0,0,0,3.25809653802148
43,0,0,0,6000,0,3.76120011569356
30,0,1,0,48000,0,3.40119738166216
59,0,0,0,140,0,4.07753744390572
44,0,0,0,16800,0,3.78418963391826
38,0,0,0,30800,0,3.63758615972639
58,1,0,0,600,0,4.06044301054642
44,0,0,0,2700,0,3.78418963391826
62,0,0,0,16000,0,4.12713438504509
28,1,0,0,36050,0,3.3322045101752
25,0,0,0,0,0,3.2188758248682
25,1,1,0,7800,0,3.2188758248682
51,0,1,1,48000,0,3.93182563272433
29,0,0,0,1100,0,3.36729582998647
29,0,0,0,1000,0,3.36729582998647
28,0,1,1,54000,0,3.3322045101752
54,0,0,0,13400,0,3.98898404656427
51,0,0,0,3600,0,3.93182563272433
30,0,0,0,40,0,3.40119738166216
30,1,0,0,4000,0,3.40119738166216
61,0,0,0,0,0,4.11087386417331
58,0,1,1,30000,0,4.06044301054642
63,0,0,0,0,0,4.14313472639153
37,0,0,0,0,0,3.61091791264422
31,0,0,0,12000,0,3.43398720448515
32,0,0,0,70000,0,3.46573590279973
56,0,0,0,0,0,4.02535169073515
38,0,0,0,2700,0,3.63758615972639
32,0,1,0,14900,0,3.46573590279973
25,0,0,0,10000,0,3.2188758248682
27,1,0,1,0,0,3.29583686600433
53,0,0,0,0,0,3.97029191355212
58,0,1,1,115000,1,4.06044301054642
52,0,0,1,115000,1,3.95124371858143
54,0,0,1,18800,0,3.98898404656427
45,0,0,0,200,0,3.80666248977032
52,1,0,1,15000,0,3.95124371858143
27,0,0,0,0,0,3.29583686600433
32,1,1,1,16000,0,3.46573590279973
29,0,0,0,0,0,3.36729582998647
35,0,1,0,45000,0,3.55534806148941
55,0,1,0,37000,0,4.00733318523247
34,1,0,0,0,0,3.52636052461616
59,0,0,0,400,0,4.07753744390572
43,0,0,0,0,0,3.76120011569356
27,0,0,0,0,0,3.29583686600433
32,0,0,0,41600,0,3.46573590279973
61,0,0,0,0,0,4.11087386417331
38,0,0,0,33000,0,3.63758615972639
58,0,0,0,24000,0,4.06044301054642
40,0,0,0,0,0,3.68887945411394
26,1,0,0,4000,0,3.25809653802148
46,0,0,0,0,0,3.8286413964891
52,0,0,0,0,0,3.95124371858143
54,0,0,0,480,0,3.98898404656427
28,0,0,0,21000,0,3.3322045101752
57,0,0,0,13000,0,4.04305126783455
29,0,0,0,0,0,3.36729582998647
61,0,0,0,12500,0,4.11087386417331
47,0,0,0,27400,0,3.85014760171006
30,0,0,0,43700,0,3.40119738166216
27,0,0,0,1300,0,3.29583686600433
39,0,0,0,17300,0,3.66356164612965
31,0,0,1,90000,0,3.43398720448515
41,0,0,0,0,0,3.71357206670431
25,1,0,0,0,0,3.2188758248682
36,0,0,0,0,0,3.58351893845611
41,0,0,0,100,0,3.71357206670431
35,0,0,0,0,0,3.55534806148941
59,1,0,0,17100,0,4.07753744390572
43,0,0,0,0,0,3.76120011569356
40,0,0,0,0,0,3.68887945411394
33,0,0,0,0,0,3.49650756146648
29,0,0,0,45400,0,3.36729582998647
35,1,1,0,80000,0,3.55534806148941
47,0,0,0,0,0,3.85014760171006
33,0,0,1,0,0,3.49650756146648
46,0,0,1,0,0,3.8286413964891
52,0,0,0,6000,0,3.95124371858143
47,0,0,0,0,0,3.85014760171006
29,0,0,0,0,0,3.36729582998647
48,0,1,0,22000,0,3.87120101090789
34,1,0,0,0,0,3.52636052461616
26,0,0,0,88000,0,3.25809653802148
62,0,0,0,0,0,4.12713438504509
37,1,1,1,22000,0,3.61091791264422
48,0,0,0,0,0,3.87120101090789
64,0,0,0,3000,0,4.15888308335967
38,0,1,0,30000,0,3.63758615972639
46,0,0,1,0,0,3.8286413964891
32,0,0,0,4800,0,3.46573590279973
38,0,0,0,500,0,3.63758615972639
55,0,0,0,1500,0,4.00733318523247
35,0,0,0,150,0,3.55534806148941
60,0,0,0,0,0,4.0943445622221
34,0,0,0,0,0,3.52636052461616
31,0,0,0,480,0,3.43398720448515
26,0,0,0,0,0,3.25809653802148
51,0,0,0,0,0,3.93182563272433
56,1,0,0,13200,0,4.02535169073515
31,0,0,0,0,0,3.43398720448515
39,1,0,0,0,0,3.66356164612965
42,0,0,0,2700,0,3.73766961828337
54,0,0,0,7500,0,3.98898404656427
57,1,0,0,0,0,4.04305126783455
38,0,0,0,0,0,3.63758615972639
53,0,0,0,250,0,3.97029191355212
60,0,0,0,0,0,4.0943445622221
28,0,0,0,18700,0,3.3322045101752
60,0,0,0,0,0,4.0943445622221
47,0,0,0,100,0,3.85014760171006
40,0,0,0,2000,0,3.68887945411394
37,0,0,0,0,0,3.61091791264422
38,0,0,0,0,0,3.63758615972639
25,0,0,0,0,0,3.2188758248682
38,0,0,0,0,0,3.63758615972639
32,0,0,0,520,0,3.46573590279973
39,0,0,0,0,0,3.66356164612965
55,0,0,0,0,0,4.00733318523247
54,0,0,0,16800,0,3.98898404656427
56,0,0,1,13600,0,4.02535169073515
31,1,1,0,109350,1,3.43398720448515
59,0,0,0,0,0,4.07753744390572
45,0,0,0,0,0,3.80666248977032
32,1,0,0,5000,0,3.46573590279973
47,1,0,0,2600,0,3.85014760171006
25,0,1,1,37600,0,3.2188758248682
42,0,0,0,88000,0,3.73766961828337
39,1,1,0,4400,0,3.66356164612965
46,0,0,0,2900,0,3.8286413964891
35,0,0,0,0,0,3.55534806148941
30,0,0,0,0,0,3.40119738166216
45,0,0,0,800,0,3.80666248977032
37,0,0,0,0,0,3.61091791264422
30,0,0,0,3300,0,3.40119738166216
38,1,1,0,4900,0,3.63758615972639
35,1,1,1,72000,0,3.55534806148941
48,1,0,0,700,0,3.87120101090789
34,1,0,1,0,0,3.52636052461616
52,1,0,1,8860,0,3.95124371858143
57,0,0,0,13200,0,4.04305126783455
32,0,0,0,0,0,3.46573590279973
31,0,0,0,12000,0,3.43398720448515
59,0,0,0,0,0,4.07753744390572
46,0,0,0,900,0,3.8286413964891
61,1,0,0,18000,0,4.11087386417331
38,0,0,0,36000,0,3.63758615972639
43,1,0,0,0,0,3.76120011569356
61,0,0,0,12000,0,4.11087386417331
36,0,0,0,480,0,3.58351893845611
27,0,0,0,290,0,3.29583686600433
36,0,0,0,2400,0,3.58351893845611
55,0,0,0,0,0,4.00733318523247
33,0,0,0,0,0,3.49650756146648
28,0,0,0,500,0,3.3322045101752
25,0,0,0,40030,0,3.2188758248682
58,1,0,0,8380,0,4.06044301054642
61,0,0,0,0,0,4.11087386417331
45,0,0,0,600,0,3.80666248977032
32,1,0,0,0,0,3.46573590279973
27,0,1,1,45000,0,3.29583686600433
37,0,1,0,24400,0,3.61091791264422
35,0,0,0,0,0,3.55534806148941
36,0,0,0,8500,0,3.58351893845611
63,0,0,0,0,0,4.14313472639153
26,0,0,1,0,0,3.25809653802148
49,0,0,0,0,0,3.89182029811063
32,0,0,1,1400,0,3.46573590279973
51,1,0,0,18000,0,3.93182563272433
55,0,0,0,1500,0,4.00733318523247
63,0,0,0,10800,0,4.14313472639153
41,0,0,0,0,0,3.71357206670431
31,0,0,0,0,0,3.43398720448515
31,0,0,0,0,0,3.43398720448515
28,0,1,1,38000,0,3.3322045101752
30,0,0,0,0,0,3.40119738166216
31,0,0,0,0,0,3.43398720448515
38,0,0,0,0,0,3.63758615972639
43,1,1,0,20000,0,3.76120011569356
32,0,0,0,10000,0,3.46573590279973
41,0,0,0,0,0,3.71357206670431
62,0,0,0,13200,0,4.12713438504509
31,0,0,0,5000,0,3.43398720448515
29,0,1,0,1380,0,3.36729582998647
38,1,0,0,400,0,3.63758615972639
55,1,0,0,18620,0,4.00733318523247
58,0,1,0,37000,0,4.06044301054642
53,0,0,0,13900,0,3.97029191355212
36,1,0,1,170000,1,3.58351893845611
32,0,0,0,2500,0,3.46573590279973
38,0,0,1,0,0,3.63758615972639
47,0,1,1,101000,1,3.85014760171006
36,0,0,0,0,0,3.58351893845611
51,0,0,0,20000,0,3.93182563272433
37,1,0,0,0,0,3.61091791264422
63,1,0,0,13600,0,4.14313472639153
42,0,0,0,2700,0,3.73766961828337
38,1,1,0,4900,0,3.63758615972639
48,0,0,0,0,0,3.87120101090789
41,0,0,0,0,0,3.71357206670431
33,0,1,0,18700,0,3.49650756146648
42,0,0,0,0,0,3.73766961828337
27,0,1,1,52200,0,3.29583686600433
43,0,1,0,37000,0,3.76120011569356
55,0,0,0,650,0,4.00733318523247
62,0,0,0,0,0,4.12713438504509
50,1,1,0,15400,0,3.91202300542815
47,0,1,1,60000,0,3.85014760171006
58,0,0,1,0,0,4.06044301054642
52,0,1,0,10000,0,3.95124371858143
43,1,0,0,15900,0,3.76120011569356
63,1,0,0,11800,0,4.14313472639153
25,0,0,0,29500,0,3.2188758248682
52,0,0,0,0,0,3.95124371858143
48,0,0,0,0,0,3.87120101090789
61,1,0,0,11000,0,4.11087386417331
41,0,0,0,30,0,3.71357206670431
27,0,0,0,0,0,3.29583686600433
26,1,1,1,115000,1,3.25809653802148
49,1,0,0,0,0,3.89182029811063
32,0,0,0,17900,0,3.46573590279973
57,0,1,1,60000,0,4.04305126783455
43,0,0,0,12000,0,3.76120011569356
58,0,0,0,2700,0,4.06044301054642
42,1,1,1,7800,0,3.73766961828337
46,0,0,0,0,0,3.8286413964891
25,1,1,0,10000,0,3.2188758248682
41,0,0,0,0,0,3.71357206670431
53,1,0,0,5000,0,3.97029191355212
30,0,1,1,5000,0,3.40119738166216
60,1,0,0,18200,0,4.0943445622221
54,0,0,0,0,0,3.98898404656427
26,0,0,0,0,0,3.25809653802148
47,1,0,0,5400,0,3.85014760171006
38,1,0,0,0,0,3.63758615972639
29,0,0,0,0,0,3.36729582998647
40,0,0,0,0,0,3.68887945411394
49,0,0,0,0,0,3.89182029811063
40,0,0,0,2000,0,3.68887945411394
55,0,0,0,0,0,4.00733318523247
42,0,0,0,3000,0,3.73766961828337
44,0,0,0,600,0,3.78418963391826
50,1,0,0,11900,0,3.91202300542815
47,0,0,0,15900,0,3.85014760171006
62,0,0,0,480,0,4.12713438504509
41,0,0,0,0,0,3.71357206670431
30,0,0,0,0,0,3.40119738166216
32,0,0,0,9400,0,3.46573590279973
38,0,0,0,0,0,3.63758615972639
31,1,0,0,16300,0,3.43398720448515
30,0,0,0,52000,0,3.40119738166216
50,0,1,1,110000,1,3.91202300542815
40,0,0,0,2000,0,3.68887945411394
34,0,0,0,44100,0,3.52636052461616
44,0,0,0,0,0,3.78418963391826
46,0,0,0,0,0,3.8286413964891
44,1,0,0,500,0,3.78418963391826
28,0,0,0,30000,0,3.3322045101752
44,0,0,0,12500,0,3.78418963391826
39,0,0,0,0,0,3.66356164612965
64,0,0,0,60,0,4.15888308335967
37,1,0,0,18000,0,3.61091791264422
33,0,1,1,57000,0,3.49650756146648
46,0,0,0,0,0,3.8286413964891
26,0,0,0,27010,0,3.25809653802148
36,0,0,0,4800,0,3.58351893845611
36,0,0,0,900,0,3.58351893845611
26,0,0,0,0,0,3.25809653802148
35,0,0,0,0,0,3.55534806148941
35,0,0,0,500,0,3.55534806148941
45,0,0,0,18700,0,3.80666248977032
52,0,0,1,0,0,3.95124371858143
56,1,0,0,0,0,4.02535169073515
30,0,0,0,13200,0,3.40119738166216
42,0,0,0,0,0,3.73766961828337
43,0,0,0,1200,0,3.76120011569356
36,1,0,0,0,0,3.58351893845611
35,0,0,0,0,0,3.55534806148941
27,1,1,1,40000,0,3.29583686600433
34,1,0,0,0,0,3.52636052461616
41,0,0,1,0,0,3.71357206670431
48,0,0,1,0,0,3.87120101090789
41,0,0,0,1200,0,3.71357206670431
38,1,0,1,0,0,3.63758615972639
26,0,0,0,0,0,3.25809653802148
28,0,0,0,20000,0,3.3322045101752
27,0,0,1,60000,0,3.29583686600433
59,1,0,0,0,0,4.07753744390572
55,0,0,0,1000,0,4.00733318523247
61,0,0,0,0,0,4.11087386417331
40,0,0,0,0,0,3.68887945411394
52,0,0,0,0,0,3.95124371858143
50,0,0,0,12000,0,3.91202300542815
31,0,0,0,5000,0,3.43398720448515
40,0,0,0,1700,0,3.68887945411394
41,0,0,0,0,0,3.71357206670431
54,0,0,0,33300,0,3.98898404656427
29,0,0,0,24000,0,3.36729582998647
58,0,0,0,12900,0,4.06044301054642
60,0,0,0,31700,0,4.0943445622221
63,0,0,0,4800,0,4.14313472639153
59,0,0,0,0,0,4.07753744390572
45,0,1,0,8400,0,3.80666248977032
49,0,0,0,17900,0,3.89182029811063
39,0,1,0,35000,0,3.66356164612965
44,0,0,0,15900,0,3.78418963391826
52,0,0,0,15800,0,3.95124371858143
33,0,0,1,0,0,3.49650756146648
63,0,0,0,18000,0,4.14313472639153
41,0,0,0,0,0,3.71357206670431
60,1,0,0,0,0,4.0943445622221
33,1,0,0,12300,0,3.49650756146648
28,0,0,0,2400,0,3.3322045101752
34,0,0,0,300,0,3.52636052461616
27,0,1,1,24000,0,3.29583686600433
62,0,0,0,0,0,4.12713438504509
25,0,0,0,0,0,3.2188758248682
44,0,0,0,0,0,3.78418963391826
63,0,0,0,13000,0,4.14313472639153
63,1,0,1,14400,0,4.14313472639153
48,0,0,0,1200,0,3.87120101090789
60,0,0,0,14000,0,4.0943445622221
60,0,0,0,480,0,4.0943445622221
37,1,0,0,18000,0,3.61091791264422
51,1,0,0,0,0,3.93182563272433
39,0,0,0,0,0,3.66356164612965
48,0,0,0,1200,0,3.87120101090789
33,0,1,0,46500,0,3.49650756146648
27,0,0,0,24000,0,3.29583686600433
35,1,0,0,13800,0,3.55534806148941
34,0,0,0,0,0,3.52636052461616
40,0,0,0,120,0,3.68887945411394
53,0,0,0,13600,0,3.97029191355212
35,0,0,0,0,0,3.55534806148941
47,0,0,0,0,0,3.85014760171006
55,1,0,0,15000,0,4.00733318523247
49,0,1,0,2000,0,3.89182029811063
42,0,0,0,0,0,3.73766961828337
56,0,0,1,0,0,4.02535169073515
57,1,0,0,0,0,4.04305126783455
30,0,0,0,14400,0,3.40119738166216
47,1,0,0,8200,0,3.85014760171006
62,0,0,0,8900,0,4.12713438504509
45,0,0,0,0,0,3.80666248977032
42,1,0,0,13600,0,3.73766961828337
28,1,0,0,0,0,3.3322045101752
36,0,0,0,0,0,3.58351893845611
27,0,0,0,50000,0,3.29583686600433
53,0,0,0,600,0,3.97029191355212
38,0,0,0,0,0,3.63758615972639
32,0,0,0,0,0,3.46573590279973
53,0,0,0,200,0,3.97029191355212
61,1,1,0,2500,0,4.11087386417331
38,1,0,0,0,0,3.63758615972639
55,0,0,0,61000,0,4.00733318523247
59,0,0,0,13200,0,4.07753744390572
36,1,0,1,0,0,3.58351893845611
36,1,0,0,17300,0,3.58351893845611
42,0,0,0,0,0,3.73766961828337
61,0,1,0,30000,0,4.11087386417331
44,0,0,0,43200,0,3.78418963391826
53,1,0,0,29400,0,3.97029191355212
57,0,0,0,400,0,4.04305126783455
63,1,0,0,14200,0,4.14313472639153
40,0,0,0,0,0,3.68887945411394
51,1,0,0,13600,0,3.93182563272433
62,0,0,0,0,0,4.12713438504509
26,0,0,0,0,0,3.25809653802148
40,0,1,0,70000,0,3.68887945411394
64,0,0,0,2700,0,4.15888308335967
63,1,0,0,2300,0,4.14313472639153
30,0,0,0,6000,0,3.40119738166216
44,0,1,0,15200,0,3.78418963391826
31,0,0,0,8000,0,3.43398720448515
35,1,0,0,17900,0,3.55534806148941
59,0,0,0,0,0,4.07753744390572
52,0,0,0,0,0,3.95124371858143
57,1,1,0,20000,0,4.04305126783455
61,0,0,1,0,0,4.11087386417331
31,0,0,0,0,0,3.43398720448515
60,0,0,0,0,0,4.0943445622221
31,0,0,0,2400,0,3.43398720448515
28,0,0,0,0,0,3.3322045101752
63,1,0,0,0,0,4.14313472639153
62,0,0,0,16000,0,4.12713438504509
44,0,0,0,0,0,3.78418963391826
36,1,1,0,60000,0,3.58351893845611
42,0,1,0,13000,0,3.73766961828337
52,1,0,0,17300,0,3.95124371858143
28,0,0,0,4500,0,3.3322045101752
30,0,0,0,0,0,3.40119738166216
64,0,0,0,0,0,4.15888308335967
39,0,0,0,4800,0,3.66356164612965
29,0,0,0,300,0,3.36729582998647
62,1,0,0,12500,0,4.12713438504509
37,0,0,0,0,0,3.61091791264422
62,0,0,0,480,0,4.12713438504509
31,0,0,0,41600,0,3.43398720448515
25,0,1,1,37600,0,3.2188758248682
60,0,1,0,10000,0,4.0943445622221
34,1,0,0,18000,0,3.52636052461616
40,0,0,0,0,0,3.68887945411394
60,1,0,0,9000,0,4.0943445622221
60,0,0,0,600,0,4.0943445622221
41,0,0,0,0,0,3.71357206670431
54,0,0,0,19000,0,3.98898404656427
27,0,0,0,0,0,3.29583686600433
59,0,0,0,9400,0,4.07753744390572
56,0,0,0,57000,0,4.02535169073515
43,0,0,0,0,0,3.76120011569356
58,1,0,0,0,0,4.06044301054642
29,0,0,0,0,0,3.36729582998647
49,0,0,0,0,0,3.89182029811063
38,0,0,0,600,0,3.63758615972639
41,1,0,0,15910,0,3.71357206670431
50,0,0,0,0,0,3.91202300542815
60,1,1,0,95000,1,4.0943445622221
43,0,0,0,1200,0,3.76120011569356
26,1,0,1,20010,0,3.25809653802148
35,0,0,0,4800,0,3.55534806148941
27,0,1,0,50000,0,3.29583686600433
60,0,0,0,13200,0,4.0943445622221
52,0,0,0,0,0,3.95124371858143
29,0,0,1,27000,0,3.36729582998647
